rank,player_id,value
1,youngtr01,737.0
2,paulch01,702.0
3,hardeja01,667.0
4,halibty01,628.0
5,murrade01,627.0
6,jokicni01,584.0
7,garlada01,583.0
8,ballla01,571.0
9,doncilu01,568.0
10,westbru01,550.0
11,lowryky01,474.0
12,russeda01,460.0
13,holidjr01,457.0
14,vanvlfr01,434.0
15,smartma01,417.0
16,curryst01,404.0
17,antetgi01,388.0
18,conlemi01,385.0
19,moranja01,384.0
20,brunsja01,377.0
