rank,player_id,value
1,poweldw01,142.4
2,goberru01,137.4
3,harremo01,134.4
4,capelca01,131.9
5,allenja01,131.7
6,zubaciv01,125.6
7,jokicni01,125.6
8,jonesty01,125.3
9,bridgmi01,125.0
10,adamsst01,124.9
11,paulch01,123.8
12,horfoal01,123.7
13,butleji01,123.7
14,antetgi01,123.6
15,bouchch01,123.6
16,aytonde01,123.6
17,poeltja01,122.6
18,johnsca02,122.6
19,collijo01,122.2
20,onealro01,121.9
