rank,player_id,value
1,derozde01,724.0
2,jokicni01,667.0
3,antetgi01,618.0
4,embiijo01,573.0
5,siakapa01,521.0
6,moranja01,492.0
7,townska01,492.0
8,bookede01,479.0
9,jamesle01,479.0
10,youngtr01,478.0
11,tatumja01,478.0
12,murrade01,477.0
13,westbru01,469.0
14,duranke01,463.0
15,valanjo01,453.0
16,bridgmi02,442.0
17,foxde01,442.0
18,vucevni01,442.0
19,doncilu01,440.0
20,aytonde01,435.0
