rank,player_id,value
1,thybuma01,3.4
2,meltode01,3.0
3,murrade01,2.8
4,joneshe01,2.7
5,paulch01,2.7
6,okekech01,2.7
7,covinro01,2.6
8,smartma01,2.6
9,vandeja01,2.5
10,trentga02,2.5
11,butleji01,2.4
12,crowdja01,2.4
13,halibty01,2.4
14,ballla01,2.4
15,holidjr01,2.4
16,hayeski01,2.3
17,conlemi01,2.3
18,martico01,2.3
19,vanvlfr01,2.3
20,adebaba01,2.2
