rank,player_id,value
1,tateja01,286.0
2,jacksja02,272.0
3,townska01,267.0
4,valanjo01,247.0
5,joneshe01,238.0
6,ballla01,237.0
7,westbru01,235.0
8,siakapa01,225.0
9,mcdanja02,224.0
10,plumlma01,224.0
11,poweldw01,220.0
12,burksal01,215.0
13,looneke01,215.0
14,sengual01,214.0
15,antetgi01,212.0
16,poeltja01,212.0
17,stewais01,211.0
18,poolejo01,206.0
19,randlju01,205.0
20,sabondo01,203.0
21,zubaciv01,203.0
