rank,player_id,value
1,murrade01,2.0
2,paulch01,1.9
3,trentga02,1.7
4,thybuma01,1.7
5,halibty01,1.7
6,vanvlfr01,1.7
7,smartma01,1.7
8,joneshe01,1.7
9,holidjr01,1.6
10,ballla01,1.6
11,mitchdo01,1.5
12,jokicni01,1.5
13,edwaran01,1.5
14,covinro01,1.5
15,meltode01,1.4
16,crowdja01,1.4
17,okekech01,1.4
18,paytoga02,1.4
19,vandeja01,1.3
20,conlemi01,1.3
