rank,player_id,value
1,jacksja02,7.4
2,robinmi01,7.1
3,williro04,6.8
4,bambamo01,5.9
5,goberru01,5.7
6,poeltja01,5.0
7,covinro01,4.4
8,mobleev01,4.4
9,bouchch01,4.3
10,horfoal01,4.2
11,capelca01,4.1
12,antetgi01,4.0
13,stewais01,3.9
14,embiijo01,3.9
15,thybuma01,3.8
16,allenja01,3.7
17,zubaciv01,3.5
18,bazleda01,3.4
19,washipj01,3.3
20,townska01,3.2
