rank,player_id,value
1,jokicni01,4.5
2,antetgi01,3.5
3,thybuma01,3.3
4,williro04,3.1
5,horfoal01,2.9
6,crowdja01,2.4
7,paulch01,2.3
8,adebaba01,2.1
9,embiijo01,2.0
10,butleji01,1.9
11,doncilu01,1.8
12,covinro01,1.7
13,looneke01,1.7
14,goberru01,1.7
15,murrade01,1.7
16,smartma01,1.7
17,onealro01,1.7
18,meltode01,1.6
19,plumlma01,1.5
20,okekech01,1.5
