rank,player_id,value
1,tatumja01,4.6
2,jokicni01,4.5
3,goberru01,4.3
4,embiijo01,4.1
5,williro04,3.9
6,horfoal01,3.8
7,doncilu01,3.8
8,bridgmi01,3.7
9,antetgi01,3.7
10,jacksja02,3.7
11,mobleev01,3.7
12,smartma01,3.7
13,paulch01,3.6
14,adebaba01,3.5
15,brownja02,3.4
16,crowdja01,3.4
17,murrade01,3.4
18,curryst01,3.4
19,randlju01,3.4
20,wiggian01,3.4
