rank,player_id,value
1,derozde01,1393.0
2,embiijo01,1083.0
3,jokicni01,1023.0
4,antetgi01,1003.0
5,siakapa01,989.0
6,westbru01,968.0
7,murrade01,947.0
8,bookede01,943.0
9,youngtr01,934.0
10,moranja01,921.0
11,tatumja01,913.0
12,randlju01,856.0
13,townska01,848.0
14,foxde01,843.0
15,doncilu01,834.0
16,vucevni01,823.0
17,duranke01,815.0
18,barrerj01,790.0
19,valanjo01,780.0
20,jamesle01,773.0
