rank,player_id,value
1,beaslma01,4.7
2,gallida01,5.4
3,trentga02,5.8
4,bouchch01,6.0
5,capelca01,6.1
6,oubreke01,6.2
7,connapa01,6.3
8,markkla01,6.5
9,allengr01,6.7
10,johnsca02,6.7
11,vassede01,6.7
12,bridgmi01,6.8
13,anthoca01,6.9
14,mathega01,7.1
15,bullore01,7.1
16,beysa01,7.1
17,roziete01,7.2
18,jonesty01,7.3
19,robindu01,7.4
20,maxeyty01,7.4
