rank,player_id,value
1,derozde01,774.0
2,jokicni01,764.0
3,youngtr01,711.0
4,tatumja01,708.0
5,antetgi01,689.0
6,embiijo01,666.0
7,bookede01,662.0
8,townska01,642.0
9,doncilu01,641.0
10,jamesle01,640.0
11,mitchdo01,617.0
12,bridgmi02,596.0
13,siakapa01,596.0
14,moranja01,580.0
15,duranke01,578.0
16,brownja02,576.0
17,murrade01,573.0
18,lavinza01,565.0
19,edwaran01,549.0
20,westbru01,548.0
